beta,user1_mc_over_theory,user2_mc_over_theory,max_dev_pct
0.0,1.0003971986044795,0.9997756167547166,0.03971986044795095
0.311,1.003449173346779,1.0016398632768944,0.34491733467789665
0.5,1.0004382526911781,0.9996516691448926,0.04382526911781426
0.7,0.9986337430756431,0.9983924640367988,0.16075359632011788
